Data,TempoDobra,TempoDobra_min,TempoDobra_max
2020-11-25,35.09315068289801,25.876609801746888,54.507083449855614
2020-11-26,31.38535963443836,26.057626110032814,39.451625873360214
2020-11-27,31.6430222850792,26.079610438360465,40.22371350136107
2020-11-28,37.534889338422914,31.72290774143344,45.95419804486714
2020-11-29,43.513438096832346,40.68634456314785,46.76275117426749
2020-11-30,40.97710081472287,35.68236606254036,48.116942598094965
2020-12-01,37.41154401370664,32.30149824991628,44.44223507743862
2020-12-02,36.60483747542844,31.97093653394882,42.809723527039104
2020-12-03,35.36527777991244,31.705511613443004,39.98018977543879
2020-12-04,35.86180904088374,31.92137933513409,40.91206428662496
2020-12-05,41.631828694532686,36.676354938305856,48.13560244959601
2020-12-06,50.598960485407616,39.203312983587956,71.33453492721941
2020-12-07,63.34316608260064,44.66704633502751,108.85922534922523
2020-12-08,60.559138374774044,41.52504715198389,111.81032431048645
2020-12-09,48.47066027085795,32.01411941944023,99.74209671933559
2020-12-10,38.82194856199706,28.549197229196167,60.64283354657939
2020-12-11,32.846782561152196,27.898563755957262,39.92872697235563
2020-12-12,31.454555854611097,27.82494451454452,36.173144013879856
2020-12-13,39.37993389700777,31.360070233869955,52.911163792522544
2020-12-14,47.042617898927276,36.11319957608225,67.45847383609089
2020-12-15,49.35667876552966,38.29470637045406,69.40542666247362
2020-12-16,49.49934231013197,38.46054191804655,69.42562448239104
2020-12-17,46.14961974605181,36.0819624375542,64.00973763948613
2020-12-18,43.274864369506915,37.0496591133481,52.0145135578017
2020-12-19,48.87392760432959,38.657210413989176,66.43097531049963
2020-12-20,59.9309852070284,48.22440391223564,79.14316436000959
2020-12-21,73.67118948037258,63.02695283279841,88.64127182899574
2020-12-22,70.20209073201805,56.89951855160243,91.6225904896788
2020-12-23,62.23904850190601,51.43414860157746,78.79083595679234
2020-12-24,61.63288987911607,51.319280657896165,77.13458803736495
2020-12-27,93.12858212810661,58.625417115666835,226.33467013307984
2020-12-28,116.0470833730413,72.4835037708854,290.8548153928171
2020-12-29,143.31543711039458,105.5970686628425,222.95197175243777
2020-12-30,143.13626738871875,103.62244399992008,231.35936650104827
